ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2022-04-18,127.86156614864952,124.60447621228847,140.15484171190548,127.86156614864952,127.86156614864952,4.499628243804743,4.499628243804743,4.499628243804743,1.9041787991204506,1.9041787991204506,1.9041787991204506,2.595449444684293,2.595449444684293,2.595449444684293,0.0,0.0,0.0,132.36119439245425
2022-04-19,127.9117224178921,124.57183162570695,140.58876739970987,127.9117224178921,127.9117224178921,4.61308307350715,4.61308307350715,4.61308307350715,1.9418177187131325,1.9418177187131325,1.9418177187131325,2.6712653547940177,2.6712653547940177,2.6712653547940177,0.0,0.0,0.0,132.52480549139923
2022-04-20,127.96187868713467,124.68904863211745,140.26974641944645,127.96187868713467,127.96187868713467,4.651048526863629,4.651048526863629,4.651048526863629,1.9100858255397521,1.9100858255397521,1.9100858255397521,2.7409627013238773,2.7409627013238773,2.7409627013238773,0.0,0.0,0.0,132.6129272139983
2022-04-21,128.01203495637725,125.05951682652388,140.35439837752426,128.01203495637725,128.01203495637725,4.623251657912713,4.623251657912713,4.623251657912713,1.8202781077624928,1.8202781077624928,1.8202781077624928,2.80297355015022,2.80297355015022,2.80297355015022,0.0,0.0,0.0,132.63528661428995
2022-04-22,128.0621912256198,124.42096645982011,140.49206520085565,128.0621912256198,128.0621912256198,4.693025866879295,4.693025866879295,4.693025866879295,1.8373290951280914,1.8373290951280914,1.8373290951280914,2.8556967717512034,2.8556967717512034,2.8556967717512034,0.0,0.0,0.0,132.7552170924991
2022-04-25,128.21266003334753,125.51513428523839,141.02991263366113,128.21266003334753,128.21266003334753,4.846691729330325,4.846691729330325,4.846691729330325,1.9041787991251065,1.9041787991251065,1.9041787991251065,2.9425129302052184,2.9425129302052184,2.9425129302052184,0.0,0.0,0.0,133.05935176267786
2022-04-26,128.26281630259012,125.82057765043828,140.5541064504552,128.26281630259012,128.26281630259012,4.884718208029509,4.884718208029509,4.884718208029509,1.941817718718207,1.941817718718207,1.941817718718207,2.942900489311302,2.942900489311302,2.942900489311302,0.0,0.0,0.0,133.14753451061964
2022-04-27,128.3129725718327,125.35739600812725,141.77295968138225,128.3129725718327,128.3129725718327,4.83709716626998,4.83709716626998,4.83709716626998,1.910085825539688,1.910085825539688,1.910085825539688,2.9270113407302913,2.9270113407302913,2.9270113407302913,0.0,0.0,0.0,133.15006973810267
2022-04-28,128.36312884107528,125.4182453915215,141.2717705128108,128.36312884107528,128.36312884107528,4.714246444031206,4.714246444031206,4.714246444031206,1.8202781077616772,1.8202781077616772,1.8202781077616772,2.8939683362695288,2.8939683362695288,2.8939683362695288,0.0,0.0,0.0,133.07737528510648
2022-04-29,128.41328511031784,125.26118881051623,141.082785554333,128.41328511031784,128.41328511031784,4.680497289366525,4.680497289366525,4.680497289366525,1.8373290951283017,1.8373290951283017,1.8373290951283017,2.843168194238223,2.843168194238223,2.843168194238223,0.0,0.0,0.0,133.09378239968436
2022-05-02,128.56375391804556,125.17297534864021,140.5963921422772,128.56375391804556,128.56375391804556,4.487196066059686,4.487196066059686,4.487196066059686,1.9041787991101276,1.9041787991101276,1.9041787991101276,2.5830172669495575,2.5830172669495575,2.5830172669495575,0.0,0.0,0.0,133.05094998410524
2022-05-03,128.61391018728816,124.70618984183774,141.50136448485088,128.61391018728816,128.61391018728816,4.403587644930965,4.403587644930965,4.403587644930965,1.941817718716341,1.941817718716341,1.941817718716341,2.461769926214624,2.461769926214624,2.461769926214624,0.0,0.0,0.0,133.01749783221914
2022-05-04,128.66406645653072,125.20816803054088,140.08417904129095,128.66406645653072,128.66406645653072,4.23498620353901,4.23498620353901,4.23498620353901,1.9100858255396234,1.9100858255396234,1.9100858255396234,2.3249003779993864,2.3249003779993864,2.3249003779993864,0.0,0.0,0.0,132.89905266006974
2022-05-05,128.7142227257733,124.4443127413555,140.3109355701339,128.7142227257733,128.7142227257733,3.994251610232451,3.994251610232451,3.994251610232451,1.8202781077661783,1.8202781077661783,1.8202781077661783,2.1739735024662727,2.1739735024662727,2.1739735024662727,0.0,0.0,0.0,132.70847433600576
2022-05-06,128.76437899501587,124.68892865159212,140.11363075825668,128.76437899501587,128.76437899501587,3.8482582666052294,3.8482582666052294,3.8482582666052294,1.8373290951189292,1.8373290951189292,1.8373290951189292,2.0109291714863002,2.0109291714863002,2.0109291714863002,0.0,0.0,0.0,132.6126372616211
2022-05-09,128.9148478027436,124.59121012747391,140.16611095793456,128.9148478027436,128.9148478027436,3.377792470361069,3.377792470361069,3.377792470361069,1.9041787991147834,1.9041787991147834,1.9041787991147834,1.473613671246286,1.473613671246286,1.473613671246286,0.0,0.0,0.0,132.29264027310467
2022-05-10,128.9650040719862,124.38529665073068,140.27200241038764,128.9650040719862,128.9650040719862,3.2298927825548374,3.2298927825548374,3.2298927825548374,1.9418177187171348,1.9418177187171348,1.9418177187171348,1.2880750638377008,1.2880750638377008,1.2880750638377008,0.0,0.0,0.0,132.194896854541
2022-05-11,129.01516034122878,123.82829849797484,140.38722205619004,129.01516034122878,129.01516034122878,3.0147779964335277,3.0147779964335277,3.0147779964335277,1.9100858255395596,1.9100858255395596,1.9100858255395596,1.1046921708939679,1.1046921708939679,1.1046921708939679,0.0,0.0,0.0,132.02993833766232
2022-05-12,129.06531661047134,124.09437165371557,139.7203686452672,129.06531661047134,129.06531661047134,2.7471795473630833,2.7471795473630833,2.7471795473630833,1.8202781077653631,1.8202781077653631,1.8202781077653631,0.9269014395977208,0.9269014395977208,0.9269014395977208,0.0,0.0,0.0,131.81249615783443
2022-05-13,129.1154728797139,124.16315246116561,140.3225475846732,129.1154728797139,129.1154728797139,2.5955171670345853,2.5955171670345853,2.5955171670345853,1.8373290951191381,1.8373290951191381,1.8373290951191381,0.7581880719154473,0.7581880719154473,0.7581880719154473,0.0,0.0,0.0,131.7109900467485
2022-05-16,129.26594168744165,123.48193547966392,139.24675224606895,129.26594168744165,129.26594168744165,2.2447313592907334,2.2447313592907334,2.2447313592907334,1.9041787991194399,1.9041787991194399,1.9041787991194399,0.34055256017129415,0.34055256017129415,0.34055256017129415,0.0,0.0,0.0,131.5106730467324
2022-05-17,129.31609795668425,123.93949846234344,140.02419413697191,129.31609795668425,129.31609795668425,2.183206906147798,2.183206906147798,2.183206906147798,1.9418177187126098,1.9418177187126098,1.9418177187126098,0.24138918743518767,0.24138918743518767,0.24138918743518767,0.0,0.0,0.0,131.49930486283205
2022-05-18,129.36625422592678,122.92042510310992,138.82643361045743,129.36625422592678,129.36625422592678,2.0769477310345246,2.0769477310345246,2.0769477310345246,1.9100858255398487,1.9100858255398487,1.9100858255398487,0.1668619054946759,0.1668619054946759,0.1668619054946759,0.0,0.0,0.0,131.4432019569613
2022-05-19,129.41641048938908,123.37111853111467,139.30915185153427,129.41641048938908,129.41641048938908,1.9394702487338074,1.9394702487338074,1.9394702487338074,1.8202781077672059,1.8202781077672059,1.8202781077672059,0.11919214096660144,0.11919214096660144,0.11919214096660144,0.0,0.0,0.0,131.3558807381229
2022-05-20,129.46656675285138,123.04674288854335,139.24897019637316,129.46656675285138,129.46656675285138,1.9374772798281759,1.9374772798281759,1.9374772798281759,1.8373290951193477,1.8373290951193477,1.8373290951193477,0.10014818470882833,0.10014818470882833,0.10014818470882833,0.0,0.0,0.0,131.40404403267956
2022-05-23,129.61703554323822,124.35574717828325,140.04225181807215,129.61703554323822,129.61703554323822,2.1287713180067125,2.1287713180067125,2.1287713180067125,1.9041787990996684,1.9041787990996684,1.9041787990996684,0.224592518907044,0.224592518907044,0.224592518907044,0.0,0.0,0.0,131.74580686124492
